SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO44488,9,5,206,1,316,2,874.794,2021/05/01 00:00:00.000
SO44488,10,5,206,1,215,1,20.1865,2021/05/01 00:00:00.000
SO44488,11,5,206,1,318,1,874.794,2021/05/01 00:00:00.000
SO44488,12,5,206,1,322,3,419.4589,2021/05/01 00:00:00.000
SO44488,13,5,206,1,312,1,2146.962,2021/05/01 00:00:00.000
SO44488,14,5,206,1,328,3,419.4589,2021/05/01 00:00:00.000
SO44488,15,5,206,1,315,2,874.794,2021/05/01 00:00:00.000
SO44488,16,5,206,1,313,2,2146.962,2021/05/01 00:00:00.000
SO44488,17,5,206,1,336,1,419.4589,2021/05/01 00:00:00.000
SO44488,18,5,206,1,275,1,356.898,2021/05/01 00:00:00.000
SO44488,19,5,206,1,223,2,5.1865,2021/05/01 00:00:00.000
SO44488,20,5,206,1,320,1,419.4589,2021/05/01 00:00:00.000
SO44488,21,5,206,1,285,2,178.5808,2021/05/01 00:00:00.000
SO44488,22,5,206,1,332,1,419.4589,2021/05/01 00:00:00.000
SO44488,23,5,206,1,314,1,2146.962,2021/05/01 00:00:00.000
SO44488,24,5,206,1,235,2,28.8404,2021/05/01 00:00:00.000
SO44488,25,5,206,1,317,2,874.794,2021/05/01 00:00:00.000
SO44488,26,5,206,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44488,27,5,206,1,311,4,2146.962,2021/05/01 00:00:00.000
SO44489,1,1,164,1,347,1,2039.994,2021/05/01 00:00:00.000
SO44489,2,1,164,3,218,18,5.225,2021/05/01 00:00:00.000
SO44489,3,1,164,1,345,2,2039.994,2021/05/01 00:00:00.000
SO44489,4,1,164,1,350,2,2024.994,2021/05/01 00:00:00.000
SO44489,5,1,164,1,229,1,28.8404,2021/05/01 00:00:00.000
SO44490,1,6,210,1,322,1,419.4589,2021/05/01 00:00:00.000
SO44490,2,6,210,1,223,1,5.1865,2021/05/01 00:00:00.000
SO44490,3,6,210,1,324,2,419.4589,2021/05/01 00:00:00.000
SO44490,4,6,210,1,326,1,419.4589,2021/05/01 00:00:00.000
SO44490,5,6,210,1,328,2,419.4589,2021/05/01 00:00:00.000
SO44490,6,6,210,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44490,7,6,210,1,232,1,28.8404,2021/05/01 00:00:00.000
SO44491,1,2,162,1,328,1,419.4589,2021/05/01 00:00:00.000
SO44491,2,2,162,1,322,1,419.4589,2021/05/01 00:00:00.000
SO44491,3,2,162,1,319,2,874.794,2021/05/01 00:00:00.000
SO44491,4,2,162,1,326,2,419.4589,2021/05/01 00:00:00.000
SO44492,1,1,697,1,350,4,2024.994,2021/05/01 00:00:00.000
SO44492,2,1,697,1,307,2,722.5949,2021/05/01 00:00:00.000
SO44492,3,1,697,1,348,4,2024.994,2021/05/01 00:00:00.000
SO44492,4,1,697,1,232,5,28.8404,2021/05/01 00:00:00.000
SO44492,5,1,697,1,344,2,2039.994,2021/05/01 00:00:00.000
SO44492,6,1,697,1,218,6,5.7,2021/05/01 00:00:00.000
SO44492,7,1,697,1,229,2,28.8404,2021/05/01 00:00:00.000
SO44492,8,1,697,1,212,6,20.1865,2021/05/01 00:00:00.000
SO44492,9,1,697,1,346,6,2039.994,2021/05/01 00:00:00.000
SO44492,10,1,697,1,235,2,28.8404,2021/05/01 00:00:00.000
SO44492,11,1,697,1,347,5,2039.994,2021/05/01 00:00:00.000
SO44492,12,1,697,1,351,4,2024.994,2021/05/01 00:00:00.000
SO44492,13,1,697,1,345,5,2039.994,2021/05/01 00:00:00.000
SO44492,14,1,697,1,220,1,20.1865,2021/05/01 00:00:00.000
SO44492,15,1,697,1,292,2,818.7,2021/05/01 00:00:00.000
SO44492,16,1,697,1,223,1,5.1865,2021/05/01 00:00:00.000
SO44492,17,1,697,1,215,2,20.1865,2021/05/01 00:00:00.000
SO44492,18,1,697,1,296,4,714.7043,2021/05/01 00:00:00.000
SO44492,19,1,697,1,219,3,5.7,2021/05/01 00:00:00.000
SO44493,1,5,531,1,232,3,28.8404,2021/05/01 00:00:00.000
SO44493,2,5,531,1,319,1,874.794,2021/05/01 00:00:00.000
SO44493,3,5,531,1,315,1,874.794,2021/05/01 00:00:00.000
SO44493,4,5,531,1,326,2,419.4589,2021/05/01 00:00:00.000
SO44493,5,5,531,1,322,2,419.4589,2021/05/01 00:00:00.000
SO44493,6,5,531,1,342,2,419.4589,2021/05/01 00:00:00.000
SO44493,7,5,531,1,332,3,419.4589,2021/05/01 00:00:00.000
SO44493,8,5,531,1,328,2,419.4589,2021/05/01 00:00:00.000
SO44493,9,5,531,1,223,5,5.1865,2021/05/01 00:00:00.000
SO44494,1,2,558,1,320,2,419.4589,2021/05/01 00:00:00.000
SO44494,2,2,558,1,317,3,874.794,2021/05/01 00:00:00.000
SO44494,3,2,558,1,264,1,183.9382,2021/05/01 00:00:00.000
SO44494,4,2,558,1,315,1,874.794,2021/05/01 00:00:00.000
SO44494,5,2,558,1,312,1,2146.962,2021/05/01 00:00:00.000
SO44494,6,2,558,1,270,1,183.9382,2021/05/01 00:00:00.000
SO44494,7,2,558,1,215,3,20.1865,2021/05/01 00:00:00.000
SO44494,8,2,558,1,232,2,28.8404,2021/05/01 00:00:00.000
SO44494,9,2,558,1,212,2,20.1865,2021/05/01 00:00:00.000
SO44494,10,2,558,1,313,2,2146.962,2021/05/01 00:00:00.000
SO44494,11,2,558,1,322,1,419.4589,2021/05/01 00:00:00.000
SO44494,12,2,558,1,340,2,419.4589,2021/05/01 00:00:00.000
SO44494,13,2,558,1,316,2,874.794,2021/05/01 00:00:00.000
SO44494,14,2,558,1,311,1,2146.962,2021/05/01 00:00:00.000
SO44494,15,2,558,1,220,6,20.1865,2021/05/01 00:00:00.000
SO44494,16,2,558,1,326,1,419.4589,2021/05/01 00:00:00.000
SO44494,17,2,558,1,223,1,5.1865,2021/05/01 00:00:00.000
SO44494,18,2,558,1,319,4,874.794,2021/05/01 00:00:00.000
SO44494,19,2,558,1,318,2,874.794,2021/05/01 00:00:00.000
SO44494,20,2,558,1,334,3,419.4589,2021/05/01 00:00:00.000
SO44494,21,2,558,1,328,3,419.4589,2021/05/01 00:00:00.000
SO44494,22,2,558,1,314,1,2146.962,2021/05/01 00:00:00.000
SO44494,23,2,558,1,275,2,356.898,2021/05/01 00:00:00.000
SO44494,24,2,558,1,338,1,419.4589,2021/05/01 00:00:00.000
SO44494,25,2,558,1,342,1,419.4589,2021/05/01 00:00:00.000
SO44494,26,2,558,1,229,3,28.8404,2021/05/01 00:00:00.000
SO44495,1,6,11,1,219,2,5.7,2021/05/01 00:00:00.000
SO44495,2,6,11,1,345,1,2039.994,2021/05/01 00:00:00.000
SO44495,3,6,11,1,351,1,2024.994,2021/05/01 00:00:00.000
SO44496,1,6,191,1,332,1,419.4589,2021/05/01 00:00:00.000
SO44496,2,6,191,1,314,2,2146.962,2021/05/01 00:00:00.000
SO44496,3,6,191,1,313,1,2146.962,2021/05/01 00:00:00.000
SO44496,4,6,191,1,312,1,2146.962,2021/05/01 00:00:00.000
SO44496,5,6,191,1,328,1,419.4589,2021/05/01 00:00:00.000
SO44496,6,6,191,1,270,1,183.9382,2021/05/01 00:00:00.000
SO44496,7,6,191,1,340,1,419.4589,2021/05/01 00:00:00.000
SO44496,8,6,191,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44496,9,6,191,1,324,1,419.4589,2021/05/01 00:00:00.000
SO44496,10,6,191,1,315,4,874.794,2021/05/01 00:00:00.000
SO44496,11,6,191,1,342,2,419.4589,2021/05/01 00:00:00.000
SO44496,12,6,191,1,322,2,419.4589,2021/05/01 00:00:00.000
SO44496,13,6,191,1,318,2,874.794,2021/05/01 00:00:00.000
SO44496,14,6,191,1,330,3,419.4589,2021/05/01 00:00:00.000
SO44496,15,6,191,1,311,2,2146.962,2021/05/01 00:00:00.000
SO44496,16,6,191,1,338,2,419.4589,2021/05/01 00:00:00.000
SO44496,17,6,191,1,336,3,419.4589,2021/05/01 00:00:00.000
SO44496,18,6,191,1,316,1,874.794,2021/05/01 00:00:00.000
SO44496,19,6,191,1,319,2,874.794,2021/05/01 00:00:00.000
SO44497,1,6,208,1,276,1,356.898,2021/05/01 00:00:00.000
SO44497,2,6,208,1,334,2,419.4589,2021/05/01 00:00:00.000
SO44498,1,6,102,1,215,2,20.1865,2021/05/01 00:00:00.000
SO44498,2,6,102,1,334,2,419.4589,2021/05/01 00:00:00.000
SO44498,3,6,102,1,316,1,874.794,2021/05/01 00:00:00.000
SO44498,4,6,102,1,262,1,183.9382,2021/05/01 00:00:00.000
SO44498,5,6,102,1,272,3,183.9382,2021/05/01 00:00:00.000
SO44498,6,6,102,1,276,1,356.898,2021/05/01 00:00:00.000
SO44498,7,6,102,1,324,6,419.4589,2021/05/01 00:00:00.000
SO44498,8,6,102,1,338,1,419.4589,2021/05/01 00:00:00.000
SO44498,9,6,102,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44498,10,6,102,1,285,1,178.5808,2021/05/01 00:00:00.000
SO44498,11,6,102,1,330,2,419.4589,2021/05/01 00:00:00.000
SO44498,12,6,102,1,315,1,874.794,2021/05/01 00:00:00.000
SO44498,13,6,102,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44498,14,6,102,1,314,1,2146.962,2021/05/01 00:00:00.000
SO44498,15,6,102,1,319,3,874.794,2021/05/01 00:00:00.000
SO44499,1,6,389,1,351,3,2024.994,2021/05/01 00:00:00.000
SO44499,2,6,389,1,345,1,2039.994,2021/05/01 00:00:00.000
SO44499,3,6,389,1,349,2,2024.994,2021/05/01 00:00:00.000
SO44499,4,6,389,1,219,1,5.7,2021/05/01 00:00:00.000
SO44500,1,4,259,1,328,1,419.4589,2021/05/01 00:00:00.000
SO44500,2,4,259,1,322,4,419.4589,2021/05/01 00:00:00.000
SO44500,3,4,259,1,326,2,419.4589,2021/05/01 00:00:00.000
SO44500,4,4,259,1,324,4,419.4589,2021/05/01 00:00:00.000
SO44500,5,4,259,1,223,2,5.1865,2021/05/01 00:00:00.000
SO44500,6,4,259,1,232,3,28.8404,2021/05/01 00:00:00.000
SO44501,1,1,1,1,324,1,419.4589,2021/05/01 00:00:00.000
SO44501,2,1,1,1,338,3,419.4589,2021/05/01 00:00:00.000
SO44501,3,1,1,1,342,1,419.4589,2021/05/01 00:00:00.000
SO44501,4,1,1,1,326,1,419.4589,2021/05/01 00:00:00.000
SO44501,5,1,1,1,318,1,874.794,2021/05/01 00:00:00.000
SO44501,6,1,1,1,330,2,419.4589,2021/05/01 00:00:00.000
SO44501,7,1,1,1,285,1,178.5808,2021/05/01 00:00:00.000
SO44501,8,1,1,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44501,9,1,1,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44501,10,1,1,1,317,2,874.794,2021/05/01 00:00:00.000
SO44501,11,1,1,1,314,1,2146.962,2021/05/01 00:00:00.000
SO44501,12,1,1,1,272,1,183.9382,2021/05/01 00:00:00.000
SO44501,13,1,1,1,262,3,183.9382,2021/05/01 00:00:00.000
SO44501,14,1,1,1,316,1,874.794,2021/05/01 00:00:00.000
SO44501,15,1,1,1,320,3,419.4589,2021/05/01 00:00:00.000
SO44501,16,1,1,1,315,2,874.794,2021/05/01 00:00:00.000
SO44501,17,1,1,1,264,2,183.9382,2021/05/01 00:00:00.000
SO44501,18,1,1,1,322,4,419.4589,2021/05/01 00:00:00.000
SO44501,19,1,1,1,336,2,419.4589,2021/05/01 00:00:00.000
SO44501,20,1,1,1,319,1,874.794,2021/05/01 00:00:00.000
SO44502,1,2,36,1,317,4,874.794,2021/05/01 00:00:00.000
SO44502,2,2,36,1,253,1,178.5808,2021/05/01 00:00:00.000
SO44502,3,2,36,1,315,2,874.794,2021/05/01 00:00:00.000
SO44502,4,2,36,1,285,2,178.5808,2021/05/01 00:00:00.000
SO44502,5,2,36,1,264,1,183.9382,2021/05/01 00:00:00.000
SO44502,6,2,36,1,342,6,419.4589,2021/05/01 00:00:00.000
SO44502,7,2,36,1,272,1,183.9382,2021/05/01 00:00:00.000
SO44502,8,2,36,1,334,1,419.4589,2021/05/01 00:00:00.000
SO44502,9,2,36,1,275,2,356.898,2021/05/01 00:00:00.000
SO44502,10,2,36,1,338,3,419.4589,2021/05/01 00:00:00.000
SO44502,11,2,36,1,326,3,419.4589,2021/05/01 00:00:00.000
SO44502,12,2,36,1,322,3,419.4589,2021/05/01 00:00:00.000
SO44502,13,2,36,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44502,14,2,36,1,314,1,2146.962,2021/05/01 00:00:00.000
SO44503,1,3,198,1,322,1,419.4589,2021/05/01 00:00:00.000
SO44503,2,3,198,1,319,2,874.794,2021/05/01 00:00:00.000
SO44503,3,3,198,1,223,4,5.1865,2021/05/01 00:00:00.000
SO44503,4,3,198,1,342,2,419.4589,2021/05/01 00:00:00.000
SO44504,1,6,533,1,223,3,5.1865,2021/05/01 00:00:00.000
SO44504,2,6,533,1,340,3,419.4589,2021/05/01 00:00:00.000
SO44504,3,6,533,1,315,1,874.794,2021/05/01 00:00:00.000
SO44504,4,6,533,1,326,2,419.4589,2021/05/01 00:00:00.000
SO44504,5,6,533,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44504,6,6,533,1,264,2,183.9382,2021/05/01 00:00:00.000
SO44504,7,6,533,1,320,1,419.4589,2021/05/01 00:00:00.000
SO44504,8,6,533,1,275,1,356.898,2021/05/01 00:00:00.000
SO44504,9,6,533,1,262,1,183.9382,2021/05/01 00:00:00.000
SO44504,10,6,533,1,270,3,183.9382,2021/05/01 00:00:00.000
SO44504,11,6,533,1,311,1,2146.962,2021/05/01 00:00:00.000
SO44504,12,6,533,1,324,4,419.4589,2021/05/01 00:00:00.000
SO44504,13,6,533,1,334,3,419.4589,2021/05/01 00:00:00.000
SO44504,14,6,533,1,328,1,419.4589,2021/05/01 00:00:00.000
SO44504,15,6,533,1,215,3,20.1865,2021/05/01 00:00:00.000
SO44504,16,6,533,1,319,1,874.794,2021/05/01 00:00:00.000
SO44504,17,6,533,1,232,5,28.8404,2021/05/01 00:00:00.000
SO44504,18,6,533,1,285,1,178.5808,2021/05/01 00:00:00.000
SO44504,19,6,533,1,318,2,874.794,2021/05/01 00:00:00.000
SO44504,20,6,533,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44504,21,6,533,1,322,2,419.4589,2021/05/01 00:00:00.000
SO44504,22,6,533,1,212,4,20.1865,2021/05/01 00:00:00.000
SO44504,23,6,533,1,235,1,28.8404,2021/05/01 00:00:00.000
SO44504,24,6,533,1,220,1,20.1865,2021/05/01 00:00:00.000
SO44504,25,6,533,1,316,2,874.794,2021/05/01 00:00:00.000
SO44504,26,6,533,1,317,1,874.794,2021/05/01 00:00:00.000
SO44504,27,6,533,1,229,1,28.8404,2021/05/01 00:00:00.000
SO44505,1,4,384,1,292,1,818.7,2021/05/01 00:00:00.000
SO44505,2,4,384,1,347,2,2039.994,2021/05/01 00:00:00.000
SO44505,3,4,384,1,346,7,2039.994,2021/05/01 00:00:00.000
SO44505,4,4,384,1,351,2,2024.994,2021/05/01 00:00:00.000
SO44505,5,4,384,1,300,1,809.76,2021/05/01 00:00:00.000
SO44505,6,4,384,1,293,1,722.5949,2021/05/01 00:00:00.000
SO44505,7,4,384,1,344,5,2039.994,2021/05/01 00:00:00.000
SO44505,8,4,384,1,218,3,5.7,2021/05/01 00:00:00.000
SO44506,1,5,584,1,332,6,419.4589,2021/05/01 00:00:00.000
SO44506,2,5,584,1,212,3,20.1865,2021/05/01 00:00:00.000
SO44506,3,5,584,1,264,3,183.9382,2021/05/01 00:00:00.000
SO44506,4,5,584,1,276,4,356.898,2021/05/01 00:00:00.000
SO44506,5,5,584,1,328,2,419.4589,2021/05/01 00:00:00.000
SO44506,6,5,584,1,336,1,419.4589,2021/05/01 00:00:00.000
SO44506,7,5,584,1,338,3,419.4589,2021/05/01 00:00:00.000
SO44506,8,5,584,1,314,2,2146.962,2021/05/01 00:00:00.000
SO44506,9,5,584,1,215,1,20.1865,2021/05/01 00:00:00.000
SO44506,10,5,584,1,315,4,874.794,2021/05/01 00:00:00.000
SO44506,11,5,584,1,342,5,419.4589,2021/05/01 00:00:00.000
SO44506,12,5,584,1,317,2,874.794,2021/05/01 00:00:00.000
SO44506,13,5,584,1,235,3,28.8404,2021/05/01 00:00:00.000
SO44506,14,5,584,1,229,4,28.8404,2021/05/01 00:00:00.000
SO44506,15,5,584,1,326,3,419.4589,2021/05/01 00:00:00.000
SO44506,16,5,584,1,232,8,28.8404,2021/05/01 00:00:00.000
SO44506,17,5,584,1,334,2,419.4589,2021/05/01 00:00:00.000
SO44506,18,5,584,1,316,2,874.794,2021/05/01 00:00:00.000
SO44506,19,5,584,1,285,1,178.5808,2021/05/01 00:00:00.000
SO44506,20,5,584,1,253,1,178.5808,2021/05/01 00:00:00.000
SO44506,21,5,584,1,310,1,2146.962,2021/05/01 00:00:00.000
SO44506,22,5,584,1,324,3,419.4589,2021/05/01 00:00:00.000
SO44506,23,5,584,1,319,3,874.794,2021/05/01 00:00:00.000
SO44506,24,5,584,1,322,8,419.4589,2021/05/01 00:00:00.000
SO44506,25,5,584,1,223,5,5.1865,2021/05/01 00:00:00.000
SO44506,26,5,584,1,272,1,183.9382,2021/05/01 00:00:00.000
SO44506,27,5,584,1,270,3,183.9382,2021/05/01 00:00:00.000
SO44506,28,5,584,1,330,3,419.4589,2021/05/01 00:00:00.000
SO44506,29,5,584,1,220,8,20.1865,2021/05/01 00:00:00.000
SO44506,30,5,584,1,275,2,356.898,2021/05/01 00:00:00.000
SO44507,1,5,99,1,349,3,2024.994,2021/05/01 00:00:00.000
SO44507,2,5,99,1,307,3,722.5949,2021/05/01 00:00:00.000
SO44507,3,5,99,1,293,1,722.5949,2021/05/01 00:00:00.000
SO44507,4,5,99,1,292,1,818.7,2021/05/01 00:00:00.000
SO44507,5,5,99,1,348,3,2024.994,2021/05/01 00:00:00.000
SO44507,6,5,99,1,296,1,714.7043,2021/05/01 00:00:00.000
SO44507,7,5,99,1,347,3,2039.994,2021/05/01 00:00:00.000
SO44507,8,5,99,1,300,1,809.76,2021/05/01 00:00:00.000
SO44507,9,5,99,1,304,1,714.7043,2021/05/01 00:00:00.000
SO44507,10,5,99,1,350,5,2024.994,2021/05/01 00:00:00.000
SO44507,11,5,99,1,346,2,2039.994,2021/05/01 00:00:00.000
SO44507,12,5,99,1,218,2,5.7,2021/05/01 00:00:00.000
SO44507,13,5,99,1,299,1,809.76,2021/05/01 00:00:00.000
SO44508,1,4,471,1,324,1,419.4589,2021/05/01 00:00:00.000
SO44508,2,4,471,1,342,4,419.4589,2021/05/01 00:00:00.000
SO44508,3,4,471,1,332,1,419.4589,2021/05/01 00:00:00.000
SO44508,4,4,471,1,322,4,419.4589,2021/05/01 00:00:00.000
SO44509,1,4,328,1,320,5,419.4589,2021/05/01 00:00:00.000
SO44509,2,4,328,1,330,6,419.4589,2021/05/01 00:00:00.000
SO44509,3,4,328,1,317,2,874.794,2021/05/01 00:00:00.000
SO44509,4,4,328,1,212,3,20.1865,2021/05/01 00:00:00.000
SO44509,5,4,328,1,310,2,2146.962,2021/05/01 00:00:00.000
SO44509,6,4,328,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44509,7,4,328,1,314,2,2146.962,2021/05/01 00:00:00.000
SO44509,8,4,328,1,275,5,356.898,2021/05/01 00:00:00.000
SO44509,9,4,328,1,342,3,419.4589,2021/05/01 00:00:00.000
SO44509,10,4,328,1,223,8,5.1865,2021/05/01 00:00:00.000
SO44509,11,4,328,1,324,3,419.4589,2021/05/01 00:00:00.000
SO44509,12,4,328,1,215,3,20.1865,2021/05/01 00:00:00.000
SO44509,13,4,328,1,336,1,419.4589,2021/05/01 00:00:00.000
SO44509,14,4,328,1,326,2,419.4589,2021/05/01 00:00:00.000
SO44509,15,4,328,1,270,1,183.9382,2021/05/01 00:00:00.000
SO44509,16,4,328,1,334,3,419.4589,2021/05/01 00:00:00.000
SO44509,17,4,328,1,220,6,20.1865,2021/05/01 00:00:00.000
SO44509,18,4,328,1,315,1,874.794,2021/05/01 00:00:00.000
SO44509,19,4,328,1,312,1,2146.962,2021/05/01 00:00:00.000
SO44509,20,4,328,1,318,3,874.794,2021/05/01 00:00:00.000
SO44509,21,4,328,1,272,4,183.9382,2021/05/01 00:00:00.000
SO44509,22,4,328,1,285,3,178.5808,2021/05/01 00:00:00.000
SO44509,23,4,328,1,338,1,419.4589,2021/05/01 00:00:00.000
SO44509,24,4,328,1,340,4,419.4589,2021/05/01 00:00:00.000
SO44509,25,4,328,1,319,3,874.794,2021/05/01 00:00:00.000
SO44509,26,4,328,1,232,5,28.8404,2021/05/01 00:00:00.000
SO44509,27,4,328,1,328,4,419.4589,2021/05/01 00:00:00.000
SO44509,28,4,328,1,322,3,419.4589,2021/05/01 00:00:00.000
SO44509,29,4,328,1,235,9,28.8404,2021/05/01 00:00:00.000
SO44509,30,4,328,1,313,2,2146.962,2021/05/01 00:00:00.000
SO44509,31,4,328,1,262,3,183.9382,2021/05/01 00:00:00.000
SO44509,32,4,328,1,253,4,178.5808,2021/05/01 00:00:00.000
SO44510,1,1,696,1,319,2,874.794,2021/05/01 00:00:00.000
SO44511,1,1,289,1,348,2,2024.994,2021/05/01 00:00:00.000
SO44511,2,1,289,1,347,1,2039.994,2021/05/01 00:00:00.000
SO44511,3,1,289,1,345,1,2039.994,2021/05/01 00:00:00.000
SO44511,4,1,289,1,223,1,5.1865,2021/05/01 00:00:00.000
SO44511,5,1,289,1,350,1,2024.994,2021/05/01 00:00:00.000
SO44512,1,6,478,1,338,1,419.4589,2021/05/01 00:00:00.000
SO44512,2,6,478,1,342,3,419.4589,2021/05/01 00:00:00.000
SO44513,1,1,145,1,229,2,28.8404,2021/05/01 00:00:00.000
SO44513,2,1,145,1,292,1,818.7,2021/05/01 00:00:00.000
SO44513,3,1,145,1,215,7,20.1865,2021/05/01 00:00:00.000
SO44513,4,1,145,1,300,1,809.76,2021/05/01 00:00:00.000
SO44513,5,1,145,1,349,3,2024.994,2021/05/01 00:00:00.000
SO44513,6,1,145,1,218,3,5.7,2021/05/01 00:00:00.000
SO44513,7,1,145,1,212,3,20.1865,2021/05/01 00:00:00.000
SO44513,8,1,145,1,307,1,722.5949,2021/05/01 00:00:00.000
SO44513,9,1,145,1,350,5,2024.994,2021/05/01 00:00:00.000
SO44513,10,1,145,1,232,2,28.8404,2021/05/01 00:00:00.000
SO44513,11,1,145,1,223,2,5.1865,2021/05/01 00:00:00.000
SO44513,12,1,145,1,220,2,20.1865,2021/05/01 00:00:00.000
SO44513,13,1,145,1,344,7,2039.994,2021/05/01 00:00:00.000
SO44513,14,1,145,1,345,2,2039.994,2021/05/01 00:00:00.000
SO44513,15,1,145,1,296,3,714.7043,2021/05/01 00:00:00.000
SO44513,16,1,145,1,346,2,2039.994,2021/05/01 00:00:00.000
SO44514,1,1,650,1,350,3,2024.994,2021/05/01 00:00:00.000
SO44514,2,1,650,1,351,5,2024.994,2021/05/01 00:00:00.000
SO44514,3,1,650,1,293,1,722.5949,2021/05/01 00:00:00.000
SO44514,4,1,650,1,300,1,809.76,2021/05/01 00:00:00.000
SO44514,5,1,650,1,345,7,2039.994,2021/05/01 00:00:00.000
SO44514,6,1,650,1,220,2,20.1865,2021/05/01 00:00:00.000
SO44514,7,1,650,1,292,1,818.7,2021/05/01 00:00:00.000
SO44514,8,1,650,1,288,1,722.5949,2021/05/01 00:00:00.000
SO44514,9,1,650,1,347,2,2039.994,2021/05/01 00:00:00.000
SO44514,10,1,650,1,299,1,809.76,2021/05/01 00:00:00.000
SO44514,11,1,650,1,346,2,2039.994,2021/05/01 00:00:00.000
SO44515,1,2,107,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44515,2,2,107,1,223,2,5.1865,2021/05/01 00:00:00.000
SO44515,3,2,107,1,328,4,419.4589,2021/05/01 00:00:00.000
SO44515,4,2,107,1,324,3,419.4589,2021/05/01 00:00:00.000
SO44515,5,2,107,1,232,1,28.8404,2021/05/01 00:00:00.000
SO44515,6,2,107,1,326,3,419.4589,2021/05/01 00:00:00.000
SO44515,7,2,107,1,342,1,419.4589,2021/05/01 00:00:00.000
SO44516,1,1,74,1,332,1,419.4589,2021/05/01 00:00:00.000
SO44517,1,3,527,1,235,2,28.8404,2021/05/01 00:00:00.000
SO44517,2,3,527,1,326,2,419.4589,2021/05/01 00:00:00.000
SO44517,3,3,527,1,332,2,419.4589,2021/05/01 00:00:00.000
SO44517,4,3,527,1,253,4,178.5808,2021/05/01 00:00:00.000
SO44517,5,3,527,1,330,1,419.4589,2021/05/01 00:00:00.000
SO44517,6,3,527,1,229,2,28.8404,2021/05/01 00:00:00.000
SO44517,7,3,527,1,262,1,183.9382,2021/05/01 00:00:00.000
