SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO45794,4,6,83,1,326,3,419.4589,2021-09-29 00:00:00.000
SO45794,5,6,83,1,319,3,874.794,2021-09-29 00:00:00.000
SO45794,6,6,83,1,342,4,419.4589,2021-09-29 00:00:00.000
SO45794,7,6,83,1,332,4,419.4589,2021-09-29 00:00:00.000
SO45794,8,6,83,1,223,3,5.1865,2021-09-29 00:00:00.000
SO45794,9,6,83,1,232,8,28.8404,2021-09-29 00:00:00.000
SO45795,1,3,670,1,315,3,874.794,2021-09-29 00:00:00.000
SO45795,2,3,670,1,215,1,20.1865,2021-09-29 00:00:00.000
SO45795,3,3,670,1,220,5,20.1865,2021-09-29 00:00:00.000
SO45795,4,3,670,1,223,2,5.1865,2021-09-29 00:00:00.000
SO45795,5,3,670,1,229,2,28.8404,2021-09-29 00:00:00.000
SO45795,6,3,670,1,314,2,2146.962,2021-09-29 00:00:00.000
SO45795,7,3,670,1,336,4,419.4589,2021-09-29 00:00:00.000
SO45795,8,3,670,1,318,1,874.794,2021-09-29 00:00:00.000
SO45795,9,3,670,1,270,1,183.9382,2021-09-29 00:00:00.000
SO45795,10,3,670,1,342,1,419.4589,2021-09-29 00:00:00.000
SO45795,11,3,670,1,322,1,419.4589,2021-09-29 00:00:00.000
SO45795,12,3,670,1,235,1,28.8404,2021-09-29 00:00:00.000
SO45795,13,3,670,1,338,2,419.4589,2021-09-29 00:00:00.000
SO45795,14,3,670,1,313,2,2146.962,2021-09-29 00:00:00.000
SO45795,15,3,670,1,311,3,2146.962,2021-09-29 00:00:00.000
SO45795,16,3,670,1,320,1,419.4589,2021-09-29 00:00:00.000
SO45795,17,3,670,1,317,3,874.794,2021-09-29 00:00:00.000
SO45795,18,3,670,1,310,3,2146.962,2021-09-29 00:00:00.000
SO45795,19,3,670,1,212,1,20.1865,2021-09-29 00:00:00.000
SO45795,20,3,670,1,262,2,183.9382,2021-09-29 00:00:00.000
SO45795,21,3,670,1,328,2,419.4589,2021-09-29 00:00:00.000
SO45795,22,3,670,1,332,1,419.4589,2021-09-29 00:00:00.000
SO45795,23,3,670,1,330,1,419.4589,2021-09-29 00:00:00.000
SO45795,24,3,670,1,340,3,419.4589,2021-09-29 00:00:00.000
SO45795,25,3,670,1,232,1,28.8404,2021-09-29 00:00:00.000
SO45796,1,5,17,1,349,2,2024.994,2021-09-29 00:00:00.000
SO45796,2,5,17,1,350,2,2024.994,2021-09-29 00:00:00.000
SO45796,3,5,17,1,232,2,28.8404,2021-09-29 00:00:00.000
SO45796,4,5,17,1,219,2,5.7,2021-09-29 00:00:00.000
SO45796,5,5,17,1,346,4,2039.994,2021-09-29 00:00:00.000
SO45796,6,5,17,1,348,3,2024.994,2021-09-29 00:00:00.000
SO45796,7,5,17,1,351,4,2024.994,2021-09-29 00:00:00.000
SO45796,8,5,17,1,344,7,2039.994,2021-09-29 00:00:00.000
SO45796,9,5,17,1,223,1,5.1865,2021-09-29 00:00:00.000
SO45796,10,5,17,1,345,4,2039.994,2021-09-29 00:00:00.000
SO45796,11,5,17,1,218,6,5.7,2021-09-29 00:00:00.000
SO45796,12,5,17,1,347,3,2039.994,2021-09-29 00:00:00.000
SO45797,1,6,679,1,253,1,178.5808,2021-09-29 00:00:00.000
SO45797,2,6,679,1,312,2,2146.962,2021-09-29 00:00:00.000
SO45797,3,6,679,1,215,2,20.1865,2021-09-29 00:00:00.000
SO45797,4,6,679,1,317,1,874.794,2021-09-29 00:00:00.000
SO45797,5,6,679,1,330,1,419.4589,2021-09-29 00:00:00.000
SO45797,6,6,679,1,220,2,20.1865,2021-09-29 00:00:00.000
SO45797,7,6,679,1,342,1,419.4589,2021-09-29 00:00:00.000
SO45797,8,6,679,1,223,5,5.1865,2021-09-29 00:00:00.000
SO45797,9,6,679,1,316,3,874.794,2021-09-29 00:00:00.000
SO45797,10,6,679,1,272,1,183.9382,2021-09-29 00:00:00.000
SO45797,11,6,679,1,338,3,419.4589,2021-09-29 00:00:00.000
SO45797,12,6,679,1,320,1,419.4589,2021-09-29 00:00:00.000
SO45797,13,6,679,1,334,4,419.4589,2021-09-29 00:00:00.000
SO45797,14,6,679,1,232,1,28.8404,2021-09-29 00:00:00.000
SO45797,15,6,679,1,324,3,419.4589,2021-09-29 00:00:00.000
SO45797,16,6,679,1,314,3,2146.962,2021-09-29 00:00:00.000
SO45797,17,6,679,1,212,1,20.1865,2021-09-29 00:00:00.000
SO45797,18,6,679,1,326,2,419.4589,2021-09-29 00:00:00.000
SO45797,19,6,679,1,285,1,178.5808,2021-09-29 00:00:00.000
SO45797,20,6,679,1,313,2,2146.962,2021-09-29 00:00:00.000
SO45797,21,6,679,1,340,1,419.4589,2021-09-29 00:00:00.000
SO45797,22,6,679,1,319,3,874.794,2021-09-29 00:00:00.000
SO45797,23,6,679,1,235,4,28.8404,2021-09-29 00:00:00.000
SO45797,24,6,679,1,328,1,419.4589,2021-09-29 00:00:00.000
SO45797,25,6,679,1,229,1,28.8404,2021-09-29 00:00:00.000
SO45797,26,6,679,1,264,1,183.9382,2021-09-29 00:00:00.000
SO45798,1,4,203,1,342,3,419.4589,2021-09-29 00:00:00.000
SO45798,2,4,203,1,220,2,20.1865,2021-09-29 00:00:00.000
SO45798,3,4,203,1,264,1,183.9382,2021-09-29 00:00:00.000
SO45798,4,4,203,1,326,1,419.4589,2021-09-29 00:00:00.000
SO45798,5,4,203,1,334,2,419.4589,2021-09-29 00:00:00.000
SO45798,6,4,203,1,310,1,2146.962,2021-09-29 00:00:00.000
SO45798,7,4,203,1,336,1,419.4589,2021-09-29 00:00:00.000
SO45798,8,4,203,1,328,1,419.4589,2021-09-29 00:00:00.000
SO45798,9,4,203,1,285,1,178.5808,2021-09-29 00:00:00.000
SO45798,10,4,203,1,317,3,874.794,2021-09-29 00:00:00.000
SO45798,11,4,203,1,316,2,874.794,2021-09-29 00:00:00.000
SO45798,12,4,203,1,338,1,419.4589,2021-09-29 00:00:00.000
SO45798,13,4,203,1,215,1,20.1865,2021-09-29 00:00:00.000
SO45798,14,4,203,1,212,3,20.1865,2021-09-29 00:00:00.000
SO45798,15,4,203,1,232,1,28.8404,2021-09-29 00:00:00.000
SO45798,16,4,203,1,312,3,2146.962,2021-09-29 00:00:00.000
SO45798,17,4,203,1,262,1,183.9382,2021-09-29 00:00:00.000
SO45798,18,4,203,1,229,3,28.8404,2021-09-29 00:00:00.000
SO45798,19,4,203,1,235,5,28.8404,2021-09-29 00:00:00.000
SO45798,20,4,203,1,320,3,419.4589,2021-09-29 00:00:00.000
SO45798,21,4,203,1,322,1,419.4589,2021-09-29 00:00:00.000
SO45798,22,4,203,1,270,2,183.9382,2021-09-29 00:00:00.000
SO45798,23,4,203,1,275,2,356.898,2021-09-29 00:00:00.000
SO45798,24,4,203,1,311,2,2146.962,2021-09-29 00:00:00.000
SO45798,25,4,203,1,314,1,2146.962,2021-09-29 00:00:00.000
SO45798,26,4,203,1,319,3,874.794,2021-09-29 00:00:00.000
SO45798,27,4,203,1,223,1,5.1865,2021-09-29 00:00:00.000
SO45799,1,4,491,1,326,1,419.4589,2021-09-29 00:00:00.000
SO45799,2,4,491,1,311,3,2146.962,2021-09-29 00:00:00.000
SO45799,3,4,491,1,253,1,178.5808,2021-09-29 00:00:00.000
SO45799,4,4,491,1,232,5,28.8404,2021-09-29 00:00:00.000
SO45799,5,4,491,1,334,1,419.4589,2021-09-29 00:00:00.000
SO45799,6,4,491,1,342,1,419.4589,2021-09-29 00:00:00.000
SO45799,7,4,491,1,220,3,20.1865,2021-09-29 00:00:00.000
SO45799,8,4,491,1,336,1,419.4589,2021-09-29 00:00:00.000
SO45799,9,4,491,1,314,1,2146.962,2021-09-29 00:00:00.000
SO45799,10,4,491,1,324,3,419.4589,2021-09-29 00:00:00.000
SO45799,11,4,491,1,316,2,874.794,2021-09-29 00:00:00.000
SO45799,12,4,491,1,315,2,874.794,2021-09-29 00:00:00.000
SO45799,13,4,491,1,223,2,5.1865,2021-09-29 00:00:00.000
SO45799,14,4,491,1,310,1,2146.962,2021-09-29 00:00:00.000
SO45799,15,4,491,1,212,1,20.1865,2021-09-29 00:00:00.000
SO45799,16,4,491,1,272,1,183.9382,2021-09-29 00:00:00.000
SO45799,17,4,491,1,215,4,20.1865,2021-09-29 00:00:00.000
SO45799,18,4,491,1,229,1,28.8404,2021-09-29 00:00:00.000
SO45799,19,4,491,1,320,1,419.4589,2021-09-29 00:00:00.000
SO45799,20,4,491,1,330,3,419.4589,2021-09-29 00:00:00.000
SO45799,21,4,491,1,332,2,419.4589,2021-09-29 00:00:00.000
SO45799,22,4,491,1,318,3,874.794,2021-09-29 00:00:00.000
SO45799,23,4,491,1,313,1,2146.962,2021-09-29 00:00:00.000
SO45799,24,4,491,1,340,4,419.4589,2021-09-29 00:00:00.000
SO45799,25,4,491,1,270,2,183.9382,2021-09-29 00:00:00.000
SO45799,26,4,491,1,262,2,183.9382,2021-09-29 00:00:00.000
SO45800,1,6,480,1,223,1,5.1865,2021-09-29 00:00:00.000
SO45800,2,6,480,1,315,4,874.794,2021-09-29 00:00:00.000
SO45800,3,6,480,1,326,3,419.4589,2021-09-29 00:00:00.000
SO45800,4,6,480,1,332,1,419.4589,2021-09-29 00:00:00.000
SO45800,5,6,480,1,328,3,419.4589,2021-09-29 00:00:00.000
SO45800,6,6,480,1,319,2,874.794,2021-09-29 00:00:00.000
SO45800,7,6,480,1,324,2,419.4589,2021-09-29 00:00:00.000
SO45800,8,6,480,1,322,2,419.4589,2021-09-29 00:00:00.000
SO45801,1,5,27,1,296,1,714.7043,2021-09-29 00:00:00.000
SO45801,2,5,27,1,345,6,2039.994,2021-09-29 00:00:00.000
SO45801,3,5,27,1,292,1,818.7,2021-09-29 00:00:00.000
SO45801,4,5,27,1,350,2,2024.994,2021-09-29 00:00:00.000
SO45801,5,5,27,1,218,8,5.7,2021-09-29 00:00:00.000
SO45801,6,5,27,1,347,4,2039.994,2021-09-29 00:00:00.000
SO45801,7,5,27,1,300,2,809.76,2021-09-29 00:00:00.000
SO45801,8,5,27,1,349,5,2024.994,2021-09-29 00:00:00.000
SO45801,9,5,27,1,346,2,2039.994,2021-09-29 00:00:00.000
SO45801,10,5,27,1,351,2,2024.994,2021-09-29 00:00:00.000
SO45801,11,5,27,1,348,3,2024.994,2021-09-29 00:00:00.000
SO45801,12,5,27,1,307,1,722.5949,2021-09-29 00:00:00.000
SO45801,13,5,27,1,293,1,722.5949,2021-09-29 00:00:00.000
SO45802,1,5,423,1,253,1,178.5808,2021-09-29 00:00:00.000
SO45802,2,5,423,1,220,4,20.1865,2021-09-29 00:00:00.000
SO45802,3,5,423,1,270,3,183.9382,2021-09-29 00:00:00.000
SO45802,4,5,423,1,212,2,20.1865,2021-09-29 00:00:00.000
SO45802,5,5,423,1,314,4,2146.962,2021-09-29 00:00:00.000
SO45802,6,5,423,1,315,4,874.794,2021-09-29 00:00:00.000
SO45802,7,5,423,1,326,5,419.4589,2021-09-29 00:00:00.000
SO45802,8,5,423,1,229,3,28.8404,2021-09-29 00:00:00.000
SO45802,9,5,423,1,215,4,20.1865,2021-09-29 00:00:00.000
SO45802,10,5,423,1,334,2,419.4589,2021-09-29 00:00:00.000
SO45802,11,5,423,1,272,2,183.9382,2021-09-29 00:00:00.000
SO45802,12,5,423,1,330,1,419.4589,2021-09-29 00:00:00.000
SO45802,13,5,423,1,285,1,178.5808,2021-09-29 00:00:00.000
SO45802,14,5,423,1,322,9,419.4589,2021-09-29 00:00:00.000
SO45802,15,5,423,1,235,4,28.8404,2021-09-29 00:00:00.000
SO45802,16,5,423,1,316,2,874.794,2021-09-29 00:00:00.000
SO45803,1,2,486,1,315,3,874.794,2021-09-29 00:00:00.000
SO45803,2,2,486,1,322,1,419.4589,2021-09-29 00:00:00.000
SO45803,3,2,486,1,232,4,28.8404,2021-09-29 00:00:00.000
SO45803,4,2,486,1,332,2,419.4589,2021-09-29 00:00:00.000
SO45803,5,2,486,1,223,4,5.1865,2021-09-29 00:00:00.000
SO45803,6,2,486,1,324,3,419.4589,2021-09-29 00:00:00.000
SO45803,7,2,486,1,342,3,419.4589,2021-09-29 00:00:00.000
SO45803,8,2,486,1,328,5,419.4589,2021-09-29 00:00:00.000
SO45803,9,2,486,1,326,3,419.4589,2021-09-29 00:00:00.000
SO45804,1,1,506,1,351,2,2024.994,2021-09-29 00:00:00.000
SO45804,2,1,506,1,212,2,20.1865,2021-09-29 00:00:00.000
SO45804,3,1,506,1,347,2,2039.994,2021-09-29 00:00:00.000
SO45804,4,1,506,1,229,1,28.8404,2021-09-29 00:00:00.000
SO45804,5,1,506,1,350,3,2024.994,2021-09-29 00:00:00.000
SO45804,6,1,506,1,344,2,2039.994,2021-09-29 00:00:00.000
SO45804,7,1,506,1,232,3,28.8404,2021-09-29 00:00:00.000
SO45804,8,1,506,1,220,2,20.1865,2021-09-29 00:00:00.000
SO45804,9,1,506,1,348,5,2024.994,2021-09-29 00:00:00.000
SO45804,10,1,506,1,349,4,2024.994,2021-09-29 00:00:00.000
SO45804,11,1,506,1,346,2,2039.994,2021-09-29 00:00:00.000
SO45804,12,1,506,1,235,1,28.8404,2021-09-29 00:00:00.000
SO45805,1,5,549,1,285,2,178.5808,2021-09-29 00:00:00.000
SO45805,2,5,549,1,311,1,2146.962,2021-09-29 00:00:00.000
SO45805,3,5,549,1,313,1,2146.962,2021-09-29 00:00:00.000
SO45805,4,5,549,1,342,2,419.4589,2021-09-29 00:00:00.000
SO45805,5,5,549,1,324,3,419.4589,2021-09-29 00:00:00.000
SO45805,6,5,549,1,315,1,874.794,2021-09-29 00:00:00.000
SO45805,7,5,549,1,316,1,874.794,2021-09-29 00:00:00.000
SO45805,8,5,549,1,270,2,183.9382,2021-09-29 00:00:00.000
SO45805,9,5,549,1,262,2,183.9382,2021-09-29 00:00:00.000
SO45805,10,5,549,1,318,1,874.794,2021-09-29 00:00:00.000
SO45805,11,5,549,1,332,2,419.4589,2021-09-29 00:00:00.000
SO45805,12,5,549,1,330,1,419.4589,2021-09-29 00:00:00.000
SO45805,13,5,549,1,328,1,419.4589,2021-09-29 00:00:00.000
