SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO49052,16,6,533,1,369,6,1466.01,2022-07-31 00:00:00.000
SO49052,17,6,533,1,371,3,1308.9375,2022-07-31 00:00:00.000
SO49052,18,6,533,1,337,3,469.794,2022-07-31 00:00:00.000
SO49052,19,6,533,1,224,5,5.1865,2022-07-31 00:00:00.000
SO49052,20,6,533,1,381,5,600.2625,2022-07-31 00:00:00.000
SO49052,21,6,533,1,377,5,1308.9375,2022-07-31 00:00:00.000
SO49052,22,6,533,1,233,2,28.8404,2022-07-31 00:00:00.000
SO49052,23,6,533,1,323,7,469.794,2022-07-31 00:00:00.000
SO49052,24,6,533,1,321,5,469.794,2022-07-31 00:00:00.000
SO49052,25,6,533,1,375,8,1308.9375,2022-07-31 00:00:00.000
SO49052,26,6,533,1,221,4,20.1865,2022-07-31 00:00:00.000
SO49052,27,6,533,1,339,5,469.794,2022-07-31 00:00:00.000
SO49052,28,6,533,1,216,2,20.1865,2022-07-31 00:00:00.000
SO49052,29,6,533,1,385,5,600.2625,2022-07-31 00:00:00.000
SO49052,30,6,533,1,387,2,600.2625,2022-07-31 00:00:00.000
SO49052,31,6,533,1,333,2,469.794,2022-07-31 00:00:00.000
SO49053,1,1,236,1,224,2,5.1865,2022-07-31 00:00:00.000
SO49053,2,1,236,1,230,6,28.8404,2022-07-31 00:00:00.000
SO49053,3,1,236,1,221,3,20.1865,2022-07-31 00:00:00.000
SO49053,4,1,236,1,445,2,35.994,2022-07-31 00:00:00.000
SO49053,5,1,236,1,367,2,647.994,2022-07-31 00:00:00.000
SO49053,6,1,236,1,459,2,53.994,2022-07-31 00:00:00.000
SO49053,7,1,236,1,448,1,11.994,2022-07-31 00:00:00.000
SO49053,8,1,236,1,427,3,209.256,2022-07-31 00:00:00.000
SO49053,9,1,236,1,294,1,744.2727,2022-07-31 00:00:00.000
SO49053,10,1,236,1,456,1,44.994,2022-07-31 00:00:00.000
SO49053,11,1,236,1,395,7,61.374,2022-07-31 00:00:00.000
SO49053,12,1,236,1,409,2,209.256,2022-07-31 00:00:00.000
SO49053,13,1,236,1,410,7,36.447,2022-07-31 00:00:00.000
SO49053,14,1,236,1,464,7,14.1289,2022-07-31 00:00:00.000
SO49053,15,1,236,1,462,2,14.1289,2022-07-31 00:00:00.000
SO49053,16,1,236,1,421,2,196.329,2022-07-31 00:00:00.000
SO49053,17,1,236,1,460,4,53.994,2022-07-31 00:00:00.000
SO49053,18,1,236,1,358,4,1229.4589,2022-07-31 00:00:00.000
SO49053,19,1,236,1,308,3,744.2727,2022-07-31 00:00:00.000
SO49053,20,1,236,1,352,8,1242.8518,2022-07-31 00:00:00.000
SO49053,21,1,236,1,447,5,15,2022-07-31 00:00:00.000
SO49053,22,1,236,1,356,1,1242.8518,2022-07-31 00:00:00.000
SO49053,23,1,236,1,366,1,647.994,2022-07-31 00:00:00.000
SO49053,24,1,236,2,470,12,22.0342,2022-07-31 00:00:00.000
SO49053,25,1,236,1,469,8,22.794,2022-07-31 00:00:00.000
SO49053,26,1,236,1,399,5,33.7745,2022-07-31 00:00:00.000
SO49053,27,1,236,1,236,5,28.8404,2022-07-31 00:00:00.000
SO49053,28,1,236,1,362,4,1229.4589,2022-07-31 00:00:00.000
SO49053,29,1,236,1,354,4,1242.8518,2022-07-31 00:00:00.000
SO49053,30,1,236,1,393,2,137.694,2022-07-31 00:00:00.000
SO49053,31,1,236,1,305,2,736.1455,2022-07-31 00:00:00.000
SO49053,32,1,236,1,365,1,647.994,2022-07-31 00:00:00.000
SO49053,33,1,236,1,213,6,20.1865,2022-07-31 00:00:00.000
SO49053,34,1,236,1,216,5,20.1865,2022-07-31 00:00:00.000
SO49053,35,1,236,1,461,3,53.994,2022-07-31 00:00:00.000
SO49053,36,1,236,1,360,6,1229.4589,2022-07-31 00:00:00.000
SO49053,37,1,236,1,453,4,35.994,2022-07-31 00:00:00.000
SO49053,38,1,236,1,458,2,44.994,2022-07-31 00:00:00.000
SO49053,39,1,236,1,428,3,209.256,2022-07-31 00:00:00.000
SO49053,40,1,236,1,297,2,736.1455,2022-07-31 00:00:00.000
SO49053,41,1,236,1,364,2,647.994,2022-07-31 00:00:00.000
SO49053,42,1,236,1,397,5,24.2945,2022-07-31 00:00:00.000
SO49053,43,1,236,1,233,5,28.8404,2022-07-31 00:00:00.000
SO49054,1,1,2,1,470,2,22.794,2022-07-31 00:00:00.000
SO49054,2,1,2,1,469,1,22.794,2022-07-31 00:00:00.000
SO49054,3,1,2,1,468,1,22.794,2022-07-31 00:00:00.000
SO49054,4,1,2,1,358,1,1229.4589,2022-07-31 00:00:00.000
SO49055,1,6,462,1,468,1,22.794,2022-07-31 00:00:00.000
SO49056,1,7,157,1,366,1,647.994,2022-07-31 00:00:00.000
SO49057,1,2,89,1,343,2,469.794,2022-07-31 00:00:00.000
SO49057,2,2,89,1,327,3,469.794,2022-07-31 00:00:00.000
SO49058,1,4,78,1,335,1,469.794,2022-07-31 00:00:00.000
SO49058,2,4,78,1,286,4,183.9382,2022-07-31 00:00:00.000
SO49058,3,4,78,1,453,6,35.994,2022-07-31 00:00:00.000
SO49058,4,4,78,1,447,4,15,2022-07-31 00:00:00.000
SO49058,5,4,78,1,464,3,14.1289,2022-07-31 00:00:00.000
SO49058,6,4,78,1,331,1,469.794,2022-07-31 00:00:00.000
SO49058,7,4,78,1,224,6,5.1865,2022-07-31 00:00:00.000
SO49058,8,4,78,1,236,3,28.8404,2022-07-31 00:00:00.000
SO49058,9,4,78,1,325,4,469.794,2022-07-31 00:00:00.000
SO49058,10,4,78,1,462,5,14.1289,2022-07-31 00:00:00.000
SO49058,11,4,78,1,422,4,67.539,2022-07-31 00:00:00.000
SO49058,12,4,78,1,433,1,324.4527,2022-07-31 00:00:00.000
SO49058,13,4,78,1,373,3,1308.9375,2022-07-31 00:00:00.000
SO49058,14,4,78,1,383,4,600.2625,2022-07-31 00:00:00.000
SO49058,15,4,78,1,458,5,44.994,2022-07-31 00:00:00.000
SO49058,16,4,78,1,254,5,183.9382,2022-07-31 00:00:00.000
SO49058,17,4,78,1,369,5,1466.01,2022-07-31 00:00:00.000
SO49058,18,4,78,1,448,3,11.994,2022-07-31 00:00:00.000
SO49058,19,4,78,1,263,1,202.332,2022-07-31 00:00:00.000
SO49058,20,4,78,1,323,2,469.794,2022-07-31 00:00:00.000
SO49058,21,4,78,1,230,5,28.8404,2022-07-31 00:00:00.000
SO49058,22,4,78,1,216,5,20.1865,2022-07-31 00:00:00.000
SO49058,23,4,78,1,456,3,44.994,2022-07-31 00:00:00.000
SO49058,24,4,78,1,329,8,469.794,2022-07-31 00:00:00.000
SO49058,25,4,78,1,389,3,600.2625,2022-07-31 00:00:00.000
SO49058,26,4,78,1,343,2,469.794,2022-07-31 00:00:00.000
SO49058,27,4,78,1,221,4,20.1865,2022-07-31 00:00:00.000
SO49058,28,4,78,1,460,8,53.994,2022-07-31 00:00:00.000
SO49058,29,4,78,1,445,1,35.994,2022-07-31 00:00:00.000
SO49058,30,4,78,1,273,1,202.332,2022-07-31 00:00:00.000
SO49058,31,4,78,1,233,9,28.8404,2022-07-31 00:00:00.000
SO49058,32,4,78,1,381,2,600.2625,2022-07-31 00:00:00.000
SO49058,33,4,78,1,461,6,53.994,2022-07-31 00:00:00.000
SO49058,34,4,78,1,213,1,20.1865,2022-07-31 00:00:00.000
SO49058,35,4,78,1,271,2,202.332,2022-07-31 00:00:00.000
SO49058,36,4,78,1,417,5,324.4527,2022-07-31 00:00:00.000
SO49058,37,4,78,1,375,2,1308.9375,2022-07-31 00:00:00.000
SO49058,38,4,78,1,333,4,469.794,2022-07-31 00:00:00.000
SO49058,39,4,78,1,454,2,35.994,2022-07-31 00:00:00.000
SO49058,40,4,78,1,368,1,1466.01,2022-07-31 00:00:00.000
SO49058,41,4,78,1,265,1,202.332,2022-07-31 00:00:00.000
SO49059,1,1,73,1,460,1,53.994,2022-07-31 00:00:00.000
SO49059,2,1,73,1,409,1,209.256,2022-07-31 00:00:00.000
SO49060,1,6,280,1,358,1,1229.4589,2022-07-31 00:00:00.000
SO49060,2,6,280,1,469,1,22.794,2022-07-31 00:00:00.000
SO49060,3,6,280,1,468,1,22.794,2022-07-31 00:00:00.000
SO49060,4,6,280,1,470,6,22.794,2022-07-31 00:00:00.000
SO49061,1,10,376,1,224,4,5.1865,2022-07-31 00:00:00.000
SO49061,2,10,376,3,470,20,20.8945,2022-07-31 00:00:00.000
SO49061,3,10,376,1,367,1,647.994,2022-07-31 00:00:00.000
SO49061,4,10,376,1,364,2,647.994,2022-07-31 00:00:00.000
SO49061,5,10,376,1,469,3,22.794,2022-07-31 00:00:00.000
SO49061,6,10,376,1,360,5,1229.4589,2022-07-31 00:00:00.000
SO49061,7,10,376,1,428,2,209.256,2022-07-31 00:00:00.000
SO49061,8,10,376,1,233,3,28.8404,2022-07-31 00:00:00.000
SO49061,9,10,376,1,365,3,647.994,2022-07-31 00:00:00.000
SO49061,10,10,376,1,358,6,1229.4589,2022-07-31 00:00:00.000
SO49061,11,10,376,1,458,6,44.994,2022-07-31 00:00:00.000
SO49061,12,10,376,1,356,2,1242.8518,2022-07-31 00:00:00.000
SO49061,13,10,376,1,420,1,141.615,2022-07-31 00:00:00.000
SO49061,14,10,376,1,456,4,44.994,2022-07-31 00:00:00.000
SO49061,15,10,376,1,221,1,20.1865,2022-07-31 00:00:00.000
SO49061,16,10,376,1,366,2,647.994,2022-07-31 00:00:00.000
SO49061,17,10,376,1,362,3,1229.4589,2022-07-31 00:00:00.000
SO49061,18,10,376,1,352,3,1242.8518,2022-07-31 00:00:00.000
SO49061,19,10,376,1,354,6,1242.8518,2022-07-31 00:00:00.000
SO49061,20,10,376,1,421,1,196.329,2022-07-31 00:00:00.000
SO49061,21,10,376,1,409,2,209.256,2022-07-31 00:00:00.000
SO49062,1,10,484,1,360,1,1229.4589,2022-07-31 00:00:00.000
SO49062,2,10,484,1,397,4,24.2945,2022-07-31 00:00:00.000
SO49062,3,10,484,1,366,1,647.994,2022-07-31 00:00:00.000
SO49062,4,10,484,1,230,5,28.8404,2022-07-31 00:00:00.000
SO49062,5,10,484,1,213,4,20.1865,2022-07-31 00:00:00.000
SO49062,6,10,484,1,358,5,1229.4589,2022-07-31 00:00:00.000
SO49062,7,10,484,1,427,1,209.256,2022-07-31 00:00:00.000
SO49062,8,10,484,1,233,1,28.8404,2022-07-31 00:00:00.000
SO49062,9,10,484,1,410,3,36.447,2022-07-31 00:00:00.000
SO49062,10,10,484,1,420,1,141.615,2022-07-31 00:00:00.000
SO49062,11,10,484,1,456,1,44.994,2022-07-31 00:00:00.000
SO49062,12,10,484,1,447,2,15,2022-07-31 00:00:00.000
SO49062,13,10,484,1,352,3,1242.8518,2022-07-31 00:00:00.000
SO49062,14,10,484,1,460,6,53.994,2022-07-31 00:00:00.000
SO49062,15,10,484,1,448,2,11.994,2022-07-31 00:00:00.000
SO49062,16,10,484,1,365,2,647.994,2022-07-31 00:00:00.000
SO49062,17,10,484,1,354,1,1242.8518,2022-07-31 00:00:00.000
SO49062,18,10,484,1,356,1,1242.8518,2022-07-31 00:00:00.000
SO49062,19,10,484,1,395,3,61.374,2022-07-31 00:00:00.000
SO49062,20,10,484,1,421,3,196.329,2022-07-31 00:00:00.000
SO49062,21,10,484,1,236,6,28.8404,2022-07-31 00:00:00.000
SO49062,22,10,484,1,224,3,5.1865,2022-07-31 00:00:00.000
SO49062,23,10,484,1,221,4,20.1865,2022-07-31 00:00:00.000
SO49062,24,10,484,1,367,3,647.994,2022-07-31 00:00:00.000
SO49062,25,10,484,1,459,3,53.994,2022-07-31 00:00:00.000
SO49062,26,10,484,1,464,3,14.1289,2022-07-31 00:00:00.000
SO49062,27,10,484,1,453,2,35.994,2022-07-31 00:00:00.000
SO49062,28,10,484,1,308,2,744.2727,2022-07-31 00:00:00.000
SO49062,29,10,484,1,470,4,22.794,2022-07-31 00:00:00.000
SO49062,30,10,484,1,458,6,44.994,2022-07-31 00:00:00.000
SO49062,31,10,484,1,297,5,736.1455,2022-07-31 00:00:00.000
SO49062,32,10,484,1,216,4,20.1865,2022-07-31 00:00:00.000
SO49062,33,10,484,1,399,2,33.7745,2022-07-31 00:00:00.000
SO49063,1,4,492,1,469,3,22.794,2022-07-31 00:00:00.000
SO49063,2,4,492,1,470,4,22.794,2022-07-31 00:00:00.000
SO49064,1,5,296,1,366,1,647.994,2022-07-31 00:00:00.000
SO49064,2,5,296,1,354,2,1242.8518,2022-07-31 00:00:00.000
SO49064,3,5,296,1,365,2,647.994,2022-07-31 00:00:00.000
SO49064,4,5,296,1,356,3,1242.8518,2022-07-31 00:00:00.000
SO49065,1,10,430,1,337,2,469.794,2022-07-31 00:00:00.000
SO49065,2,10,430,1,379,2,1308.9375,2022-07-31 00:00:00.000
SO49065,3,10,430,1,333,2,469.794,2022-07-31 00:00:00.000
SO49065,4,10,430,1,335,2,469.794,2022-07-31 00:00:00.000
SO49065,5,10,430,1,325,5,469.794,2022-07-31 00:00:00.000
SO49065,6,10,430,1,370,3,1466.01,2022-07-31 00:00:00.000
SO49065,7,10,430,1,385,1,600.2625,2022-07-31 00:00:00.000
SO49065,8,10,430,1,377,5,1308.9375,2022-07-31 00:00:00.000
SO49065,9,10,430,1,381,2,600.2625,2022-07-31 00:00:00.000
SO49065,10,10,430,1,368,3,1466.01,2022-07-31 00:00:00.000
SO49065,11,10,430,1,339,4,469.794,2022-07-31 00:00:00.000
SO49065,12,10,430,1,327,5,469.794,2022-07-31 00:00:00.000
SO49065,13,10,430,1,387,2,600.2625,2022-07-31 00:00:00.000
SO49065,14,10,430,1,343,1,469.794,2022-07-31 00:00:00.000
SO49065,15,10,430,1,323,3,469.794,2022-07-31 00:00:00.000
SO49065,16,10,430,1,371,3,1308.9375,2022-07-31 00:00:00.000
SO49065,17,10,430,1,321,2,469.794,2022-07-31 00:00:00.000
SO49065,18,10,430,1,369,2,1466.01,2022-07-31 00:00:00.000
SO49065,19,10,430,1,233,7,28.8404,2022-07-31 00:00:00.000
SO49065,20,10,430,1,329,3,469.794,2022-07-31 00:00:00.000
SO49065,21,10,430,1,224,5,5.1865,2022-07-31 00:00:00.000
SO49065,22,10,430,1,331,1,469.794,2022-07-31 00:00:00.000
SO49065,23,10,430,1,389,1,600.2625,2022-07-31 00:00:00.000
SO49066,1,6,426,1,221,3,20.1865,2022-07-31 00:00:00.000
SO49066,2,6,426,1,333,2,469.794,2022-07-31 00:00:00.000
SO49066,3,6,426,1,459,5,53.994,2022-07-31 00:00:00.000
SO49066,4,6,426,1,224,7,5.1865,2022-07-31 00:00:00.000
SO49066,5,6,426,1,331,1,469.794,2022-07-31 00:00:00.000
SO49066,6,6,426,1,453,2,35.994,2022-07-31 00:00:00.000
SO49066,7,6,426,1,456,3,44.994,2022-07-31 00:00:00.000
SO49066,8,6,426,1,230,6,28.8404,2022-07-31 00:00:00.000
SO49066,9,6,426,1,368,4,1466.01,2022-07-31 00:00:00.000
SO49066,10,6,426,1,464,4,14.1289,2022-07-31 00:00:00.000
SO49066,11,6,426,1,213,3,20.1865,2022-07-31 00:00:00.000
SO49066,12,6,426,1,323,2,469.794,2022-07-31 00:00:00.000
SO49066,13,6,426,1,389,3,600.2625,2022-07-31 00:00:00.000
SO49066,14,6,426,1,461,5,53.994,2022-07-31 00:00:00.000
SO49066,15,6,426,1,339,2,469.794,2022-07-31 00:00:00.000
SO49066,16,6,426,1,445,6,35.994,2022-07-31 00:00:00.000
SO49066,17,6,426,1,216,4,20.1865,2022-07-31 00:00:00.000
SO49066,18,6,426,1,329,2,469.794,2022-07-31 00:00:00.000
SO49066,19,6,426,1,286,2,183.9382,2022-07-31 00:00:00.000
SO49066,20,6,426,1,236,1,28.8404,2022-07-31 00:00:00.000
SO49066,21,6,426,1,263,1,202.332,2022-07-31 00:00:00.000
SO49066,22,6,426,1,271,1,202.332,2022-07-31 00:00:00.000
SO49066,23,6,426,1,458,1,44.994,2022-07-31 00:00:00.000
SO49066,24,6,426,1,460,3,53.994,2022-07-31 00:00:00.000
SO49066,25,6,426,1,381,3,600.2625,2022-07-31 00:00:00.000
SO49066,26,6,426,1,433,1,324.4527,2022-07-31 00:00:00.000
SO49066,27,6,426,1,233,6,28.8404,2022-07-31 00:00:00.000
SO49066,28,6,426,1,448,2,11.994,2022-07-31 00:00:00.000
SO49066,29,6,426,1,373,4,1308.9375,2022-07-31 00:00:00.000
SO49066,30,6,426,1,383,1,600.2625,2022-07-31 00:00:00.000
SO49066,31,6,426,1,462,3,14.1289,2022-07-31 00:00:00.000
SO49066,32,6,426,1,447,3,15,2022-07-31 00:00:00.000
SO49067,1,3,598,1,352,1,1242.8518,2022-07-31 00:00:00.000
SO49068,1,2,540,1,325,3,469.794,2022-07-31 00:00:00.000
SO49068,2,2,540,1,327,5,469.794,2022-07-31 00:00:00.000
SO49068,3,2,540,1,343,2,469.794,2022-07-31 00:00:00.000
SO49068,4,2,540,1,329,2,469.794,2022-07-31 00:00:00.000
SO49068,5,2,540,1,323,7,469.794,2022-07-31 00:00:00.000
SO49068,6,2,540,1,333,5,469.794,2022-07-31 00:00:00.000
SO49069,1,6,66,1,460,5,53.994,2022-07-31 00:00:00.000
SO49069,2,6,66,1,230,5,28.8404,2022-07-31 00:00:00.000
SO49069,3,6,66,1,448,3,11.994,2022-07-31 00:00:00.000
SO49069,4,6,66,1,447,3,15,2022-07-31 00:00:00.000
SO49069,5,6,66,1,263,2,202.332,2022-07-31 00:00:00.000
SO49069,6,6,66,1,433,2,324.4527,2022-07-31 00:00:00.000
SO49069,7,6,66,1,233,8,28.8404,2022-07-31 00:00:00.000
SO49069,8,6,66,1,458,4,44.994,2022-07-31 00:00:00.000
SO49069,9,6,66,1,224,3,5.1865,2022-07-31 00:00:00.000
SO49069,10,6,66,1,462,6,14.1289,2022-07-31 00:00:00.000
SO49069,11,6,66,1,216,3,20.1865,2022-07-31 00:00:00.000
SO49069,12,6,66,1,456,1,44.994,2022-07-31 00:00:00.000
SO49069,13,6,66,1,221,5,20.1865,2022-07-31 00:00:00.000
SO49069,14,6,66,1,325,1,469.794,2022-07-31 00:00:00.000
SO49069,15,6,66,1,327,1,469.794,2022-07-31 00:00:00.000
SO49069,16,6,66,1,236,4,28.8404,2022-07-31 00:00:00.000
SO49069,17,6,66,1,459,1,53.994,2022-07-31 00:00:00.000
SO49069,18,6,66,1,464,5,14.1289,2022-07-31 00:00:00.000
SO49069,19,6,66,1,343,3,469.794,2022-07-31 00:00:00.000
SO49069,20,6,66,1,323,2,469.794,2022-07-31 00:00:00.000
SO49069,21,6,66,1,453,8,35.994,2022-07-31 00:00:00.000
SO49069,22,6,66,1,213,2,20.1865,2022-07-31 00:00:00.000
SO49070,1,6,317,1,368,1,1466.01,2022-07-31 00:00:00.000
SO49070,2,6,317,1,417,3,324.4527,2022-07-31 00:00:00.000
SO49070,3,6,317,1,369,4,1466.01,2022-07-31 00:00:00.000
SO49070,4,6,317,1,254,2,183.9382,2022-07-31 00:00:00.000
SO49070,5,6,317,1,454,1,35.994,2022-07-31 00:00:00.000
SO49070,6,6,317,1,383,3,600.2625,2022-07-31 00:00:00.000
SO49070,7,6,317,1,375,4,1308.9375,2022-07-31 00:00:00.000
SO49070,8,6,317,1,435,1,324.4527,2022-07-31 00:00:00.000
SO49070,9,6,317,1,331,1,469.794,2022-07-31 00:00:00.000
SO49070,10,6,317,1,389,1,600.2625,2022-07-31 00:00:00.000
SO49070,11,6,317,1,335,1,469.794,2022-07-31 00:00:00.000
SO49070,12,6,317,1,373,3,1308.9375,2022-07-31 00:00:00.000
SO49070,13,6,317,1,339,1,469.794,2022-07-31 00:00:00.000
SO49070,14,6,317,1,273,5,202.332,2022-07-31 00:00:00.000
SO49070,15,6,317,1,265,3,202.332,2022-07-31 00:00:00.000
SO49071,1,6,661,1,409,2,209.256,2022-07-31 00:00:00.000
SO49072,1,6,354,1,366,2,647.994,2022-07-31 00:00:00.000
SO49072,2,6,354,1,367,1,647.994,2022-07-31 00:00:00.000
SO49072,3,6,354,1,356,1,1242.8518,2022-07-31 00:00:00.000
SO49072,4,6,354,1,305,1,736.1455,2022-07-31 00:00:00.000
SO49072,5,6,354,1,294,3,744.2727,2022-07-31 00:00:00.000
SO49072,6,6,354,1,365,1,647.994,2022-07-31 00:00:00.000
SO49072,7,6,354,1,354,3,1242.8518,2022-07-31 00:00:00.000
SO49073,1,6,444,1,469,3,22.794,2022-07-31 00:00:00.000
SO49073,2,6,444,1,470,2,22.794,2022-07-31 00:00:00.000
SO49073,3,6,444,1,468,3,22.794,2022-07-31 00:00:00.000
SO49073,4,6,444,1,360,2,1229.4589,2022-07-31 00:00:00.000
SO49074,1,4,529,1,373,3,1308.9375,2022-07-31 00:00:00.000
SO49074,2,4,529,1,369,4,1466.01,2022-07-31 00:00:00.000
SO49074,3,4,529,1,273,1,202.332,2022-07-31 00:00:00.000
SO49074,4,4,529,1,383,1,600.2625,2022-07-31 00:00:00.000
SO49074,5,4,529,1,417,1,324.4527,2022-07-31 00:00:00.000
SO49074,6,4,529,1,433,1,324.4527,2022-07-31 00:00:00.000
SO49074,7,4,529,1,435,1,324.4527,2022-07-31 00:00:00.000
SO49074,8,4,529,1,422,4,67.539,2022-07-31 00:00:00.000
SO49074,9,4,529,1,375,1,1308.9375,2022-07-31 00:00:00.000
SO49074,10,4,529,1,415,4,198.036,2022-07-31 00:00:00.000
SO49074,11,4,529,1,265,1,202.332,2022-07-31 00:00:00.000
SO49074,12,4,529,1,381,1,600.2625,2022-07-31 00:00:00.000
SO49074,13,4,529,1,335,2,469.794,2022-07-31 00:00:00.000
SO49074,14,4,529,1,368,3,1466.01,2022-07-31 00:00:00.000
SO49075,1,6,137,1,409,1,209.256,2022-07-31 00:00:00.000
SO49076,1,4,167,1,339,4,469.794,2022-07-31 00:00:00.000
SO49076,2,4,167,1,389,1,600.2625,2022-07-31 00:00:00.000
SO49076,3,4,167,1,422,3,67.539,2022-07-31 00:00:00.000
SO49076,4,4,167,1,323,4,469.794,2022-07-31 00:00:00.000
SO49076,5,4,167,1,387,2,600.2625,2022-07-31 00:00:00.000
SO49076,6,4,167,1,369,7,1466.01,2022-07-31 00:00:00.000
SO49076,7,4,167,1,329,4,469.794,2022-07-31 00:00:00.000
SO49076,8,4,167,1,233,2,28.8404,2022-07-31 00:00:00.000
SO49076,9,4,167,1,371,5,1308.9375,2022-07-31 00:00:00.000
